,Unnamed: 0,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID
6130,54,Sklar,50,1,0.674418605,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,helicopter pad,Neutral phrase,2.27848505974,1,1011
6131,55,Sklar_Hebrew_neutral,50,1,0.85,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,תיק גב,Hebrew,1.48224186897,1,
6132,56,Sklar,50,1,-3.0,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,stomach pump,Negative phrase,1.23551106453,1,1033
6133,57,Sklar,50,1,0.5111111110000001,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,tile roof,Neutral phrase,2.38081908226,1,1002
6134,58,Sklar_Hebrew_negative,80,1,-3.35,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,פיטריות ברגליים,Hebrew,1.42369389534,1,
6135,59,New,50,1,0.181818182,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,Harry caught the octopus,Neutral sentence,1.75282907486,1,6
6136,60,New,50,1,-4.581395349,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The car crushed the officer,Negative sentence,2.40453505516,1,9
6137,61,New,50,1,-2.022727273,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The paper cut Andy,Negative sentence,1.61193799973,1,17
6138,62,Sklar,50,1,-3.488372093,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,foot fungus,Negative phrase,1.43548893929,1,1029
6139,63,Sklar_Hebrew_neutral,80,1,0.85,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,תיק גב,Hebrew,5.26959013939,1,
6140,64,Sklar,50,1,1.6976744190000002,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,None,0,,0,body wash,Neutral phrase,None,1,1014
6141,65,New,50,1,-4.195121951,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,Mum hit the baby,Negative sentence,1.6282980442,1,14
6142,66,New,50,1,-2.046511628,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The baby hit Mum,Neutral sentence,1.87038111687,1,14
6143,67,Sklar,50,1,0.681818182,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,hand rail,Neutral phrase,1.88223290443,1,1007
6144,68,Sklar,50,1,0.744186047,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,backpack,Neutral phrase,1.45864582062,1,1019
6145,69,Sklar_Hebrew_negative,50,1,-2.68,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,טיפול שורש,Hebrew,2.32542181015,1,
6146,70,Sklar_Hebrew_negative,50,1,-4.35,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,מחנה ריכוז,Hebrew,2.84658193588,1,
6147,71,New,50,1,-4.243902439,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The brick hit the baby,Negative sentence,1.91742610931,1,10
6148,72,Sklar_Hebrew_negative,80,1,-2.7,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,לקפוץ מהגג,Hebrew,2.62777805328,1,
6149,73,New,50,1,-2.80952381,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The dog scared the child,Negative sentence,1.57638096809,1,26
6150,74,New,50,1,-3.840909091,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The criminal tackled the policeman,Negative sentence,1.70176696777,1,28
6151,75,Sklar_Hebrew_negative,50,1,-3.85,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,מצב צמח,Hebrew,1.22348880768,1,
6152,76,Sklar_Hebrew_neutral,80,1,1.9,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,חולצה מגוהצת,Hebrew,1.19586586952,1,
6153,77,New,50,1,1.3023255809999998,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,dining table,Neutral phrase,1.41187310219,1,1023
6154,78,Sklar,50,1,-4.395348837,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,concentration camp,Negative phrase,1.44699287415,1,1026
6155,79,New,50,1,-1.4883720930000002,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The photographer shot the actor,Neutral sentence,1.76945400238,1,19
6156,80,Sklar_Hebrew_neutral,80,1,2.05,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,ארון בגדים,Hebrew,3.33354616165,1,
6157,81,Sklar_Hebrew_neutral,50,1,0.1,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,פסי האטה,Hebrew,1.74600601196,1,
6158,82,New,50,1,-2.311111111,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,Steve jumped on the dog,Negative sentence,2.47047591209,1,11
6159,83,Sklar_Hebrew_neutral,80,1,0.85,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,דף שורות,Hebrew,1.07077884674,1,
6160,84,Sklar,50,1,-2.8604651160000003,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,black eye,Negative phrase,1.341329813,1,1031
6161,85,Sklar_Hebrew_negative,50,1,-2.25,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,סוף העולם,Hebrew,1.34594106674,1,
6162,86,Sklar,50,1,0.454545455,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,windshield,Neutral phrase,1.3883471489,1,1016
6163,87,Sklar,50,1,0.613636364,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,pedestrian crossing,Neutral phrase,1.61942911148,1,1013
6164,88,New,50,1,0.363636364,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,traffic light,Neutral phrase,1.3057949543,1,1051
6165,89,New,50,1,-4.837209302,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The fire killed the fireman,Negative sentence,1.85865402222,1,4
6166,90,New,50,1,-3.933333333,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,The fish ate the people,Negative sentence,1.36483192444,1,25
6167,91,New,50,1,1.404761905,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,The people ate the fish,Neutral sentence,1.69850206375,1,25
6168,92,Sklar_Hebrew_negative,50,1,-3.85,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,נרדם בנהיגה,Hebrew,2.12904310226,1,
6169,93,Sklar_Hebrew_negative,50,1,-3.35,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,פיטריות ברגליים,Hebrew,6.44554710388,1,
6170,94,Sklar,50,1,-2.933333333,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,bad breath,Negative phrase,2.54095888138,1,1032
6171,95,Sklar,50,1,0.522727273,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,apartment building,Neutral phrase,1.32938098907,1,1001
6172,96,Sklar_Hebrew_neutral,80,1,0.4,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,ידית אחיזה,Hebrew,1.4165930748,1,
6173,97,New,50,1,0.071428571,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The pig was a male,Neutral sentence,1.63531684875,1,18
6174,98,Sklar_Hebrew_neutral,50,1,0.75,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,מסך מחשב,Hebrew,1.85871720314,1,
6175,99,Sklar_Hebrew_neutral,50,1,0.35,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,מנחת מסוקים,Hebrew,1.29422307014,1,
6176,100,Sklar_Hebrew_negative,80,1,-2.25,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,סוף העולם,Hebrew,0.993067026138,1,
6177,101,Sklar,50,1,-3.833333333,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,overdose,Negative phrase,1.90580296516,1,1027
6178,102,Sklar_Hebrew_neutral,80,1,0.3,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,תיבת דואר,Hebrew,2.01949286461,1,
6179,103,New,50,1,0.414634146,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,Baby chased the dog,Neutral sentence,1.66354298592,1,7
6180,104,New,50,1,-3.146341463,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The octopus caught Harry,Negative sentence,1.52957391739,1,6
6181,105,Sklar,50,1,0.214285714,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,cogwheel,Neutral phrase,1.43543815613,1,1003
6182,106,New,50,1,-3.5348837210000004,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,frost bite,Negative phrase,1.54107904434,1,1042
6183,107,Sklar_Hebrew_negative,50,1,-4.1,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,סחר בנשים,Hebrew,0.964807033539,1,
6184,108,Sklar_Hebrew_neutral,80,1,1.15,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,גג-רעפים,Hebrew,1.77632021904,1,
6185,109,Sklar_Hebrew_negative,80,1,2.25,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,פנס בעין,Hebrew,1.04358911514,1,
6186,110,New,50,1,-2.23255814,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,The male was a pig,Negative sentence,1.96459698677,1,18
6187,111,Sklar_Hebrew_neutral,50,1,0.3,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,תיבת דואר,Hebrew,1.01177000999,1,
6188,112,New,50,1,1.931818182,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,Sam hit the ball,Neutral sentence,4.17558789253,1,16
6189,113,Sklar_Hebrew_negative,80,1,-1.74,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,פיק ברכיים,Hebrew,3.82277607918,1,
6190,114,Sklar,50,1,0.533333333,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,lined paper,Neutral phrase,1.17643380165,1,1005
6191,115,Sklar,50,1,0.8863636359999999,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,computer screen,Neutral phrase,1.94117283821,1,1012
6192,116,New,50,1,0.045454545,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The journalist followed the attacker,Neutral sentence,1.69396901131,1,21
6193,117,New,50,1,-3.511627907,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The patient injected the nurse,Negative sentence,2.04699993134,1,1
6194,118,Sklar,50,1,-4.658536585,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,human trafficking,Negative phrase,1.55741095543,1,1050
6195,119,New,50,1,-2.325581395,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,runny nose,Negative phrase,1.61183381081,1,1035
6196,120,New,50,1,-3.139534884,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,water boarding,Negative phrase,2.07037591934,1,1034
6197,121,New,50,1,-0.909090909,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The dog jumped on Steve,Neutral sentence,2.00002813339,1,11
6198,122,Sklar,50,1,-0.666666667,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,speed bumps,Neutral phrase,1.42353487015,1,1015
6199,123,New,50,1,-1.219512195,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The man ate the snake,Neutral sentence,2.02346897125,1,29
6200,124,New,50,1,-1.386363636,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The hunter outwitted the bunny,Negative sentence,3.05838108063,1,22
6201,125,Sklar_Hebrew_negative,50,1,-2.05,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,שיער פנים,Hebrew,2.0351061821,1,
6202,126,Sklar_Hebrew_negative,50,1,-1.74,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,פיק ברכיים,Hebrew,1.56928300858,1,
6203,127,New,50,1,-1.136363636,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The child scared the dog,Neutral sentence,2.25861096382,1,26
6204,128,Sklar_Hebrew_neutral,80,1,1.95,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,סבון גוף,Hebrew,1.70555782318,1,
6205,129,Sklar_Hebrew_negative,80,1,-4.7,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,תינוק בתנור,Hebrew,1.18845796585,1,
6206,130,New,50,1,-4.658536585,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The boar ate Bobby,Negative sentence,1.72949504852,1,3
6207,131,Sklar_Hebrew_neutral,50,1,1.95,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,סבון גוף,Hebrew,1.87030601501,1,
6208,132,New,50,1,-4.3170731710000005,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The terrorists captured the soldiers,Negative sentence,3.27000212669,1,23
6209,133,Sklar_Hebrew_negative,80,1,-2.15,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,מגולח ראש,Hebrew,2.04306483269,1,
6210,134,New,50,1,-1.952380952,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,black head,Negative phrase,1.84709692001,1,1043
6211,135,Sklar_Hebrew_neutral,50,1,1.15,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,גג-רעפים,Hebrew,1.88659787178,1,
6212,136,New,50,1,-1.159090909,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The kitten chewed the lawnmower,Neutral sentence,2.54085087776,1,15
6213,137,Sklar_Hebrew_negative,50,1,-2.0,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,None,0,,0,בן-כלבה,Hebrew,None,1,
6214,138,Sklar_Hebrew_negative,80,1,-4.35,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,מחנה ריכוז,Hebrew,2.4349091053,1,
6215,139,Sklar_Hebrew_negative,50,1,-2.7,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,1,לקפוץ מהגג,Hebrew,4.95161294937,1,
6216,140,New,50,1,0.772727273,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,desk lamp,Neutral phrase,2.39978814125,1,1022
6217,141,Sklar_Hebrew_neutral,50,1,1.05,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,דלת כניסה,Hebrew,2.12921500206,1,
6218,142,Sklar_Hebrew_negative,80,1,-2.68,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,טיפול שורש,Hebrew,3.8230111599,1,
6219,143,Sklar_Hebrew_negative,80,1,-3.75,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,כיסא חשמלי,Hebrew,1.97613692284,1,
6220,144,Sklar,50,1,0.813953488,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,high ceiling,Neutral phrase,2.88181400299,1,1020
6221,145,New,50,1,-1.0,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,Claire went over the bridge,Negative sentence,2.59242606163,1,20
6222,146,New,50,1,0.522727273,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,letterbox,Neutral phrase,2.49869918823,1,1018
6223,147,New,50,1,-1.048780488,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,Sally licked the cat,Negative sentence,1.97255086899,1,24
6224,148,Sklar_Hebrew_negative,80,1,-2.05,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,שיער פנים,Hebrew,1.32950305939,1,
6225,149,Sklar,50,1,-3.465116279,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,vegetative state,Negative phrase,2.97577404976,1,1028
6226,150,Sklar,50,1,-3.5111111110000004,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,root canal,Negative phrase,2.27027583122,1,1024
6227,151,Sklar_Hebrew_neutral,80,1,0.35,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,מנחת מסוקים,Hebrew,1.47539687157,1,
6228,152,Sklar_Hebrew_negative,80,1,-3.55,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,רכב הפוך,Hebrew,1.93720698357,1,
6229,153,New,50,1,-2.644444444,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The ball hit Sam,Negative sentence,1.51758289337,1,16
6230,154,Sklar_Hebrew_neutral,50,1,1.45,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,תיקרה גבוהה,Hebrew,1.99257993698,1,
6231,155,New,50,1,-4.023255814,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The attacker followed the journalist,Negative sentence,1.98423695564,1,21
6232,156,New,50,1,-4.302325581,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,kidnap,Negative phrase,1.71741008759,1,1040
6233,157,Sklar,50,1,0.181818182,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,carpark,Neutral phrase,2.09383797646,1,1008
6234,158,Sklar_Hebrew_neutral,50,1,-0.1,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,1,מוט הילוכים,Hebrew,3.06994199753,1,
6235,159,Sklar_Hebrew_neutral,80,1,-0.1,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,מוט הילוכים,Hebrew,1.40463995934,1,
6236,160,Sklar_Hebrew_negative,80,1,-4.1,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,סחר בנשים,Hebrew,1.80452203751,1,
6237,161,Sklar_Hebrew_neutral,80,1,1.65,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,ארגז חול,Hebrew,1.95258998871,1,
6238,162,Sklar_Hebrew_neutral,50,1,0.65,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,מעבר חצייה,Hebrew,1.52542185783,1,
6239,163,Sklar_Hebrew_negative,50,1,-2.15,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,תשעה באב,Hebrew,1.94084501266,1,
6240,164,New,50,1,2.255813953,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The cat licked Sally,Neutral sentence,2.30567002296,1,24
6241,165,Sklar_Hebrew_neutral,50,1,2.05,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,ארון בגדים,Hebrew,2.21623396873,1,
6242,166,New,50,1,2.681818182,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The bunny outwitted the hunter,Neutral sentence,4.3286049366,1,22
6243,167,New,50,1,-4.744186047,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,The lawnmower chewed the kitten,Negative sentence,4.09805703163,1,15
6244,168,New,50,1,-3.911111111,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The actor shot the photographer,Negative sentence,2.12181305885,1,19
6245,169,Sklar_Hebrew_negative,50,1,-3.11,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,ליל הבדולח,Hebrew,1.65172100067,1,
6246,170,New,50,1,2.558139535,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The soldiers captured the terrorists,Neutral sentence,2.07818722725,1,23
6247,171,New,50,1,-4.627906977,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The car dragged Claire,Negative sentence,2.94072413445,1,12
6248,172,Sklar_Hebrew_neutral,80,1,1.05,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,דלת כניסה,Hebrew,1.48253011703,1,
6249,173,Sklar_Hebrew_neutral,80,1,0.35,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,שרפרף מעץ,Hebrew,1.64309310913,1,
6250,174,New,50,1,-2.731707317,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,computer bug,Negative phrase,2.22319698334,1,1039
6251,175,Sklar_Hebrew_neutral,50,1,1.9,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,1,חולצה מגוהצת,Hebrew,4.98735499382,1,
6252,176,New,50,1,-4.511627907,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,The snake ate the man,Negative sentence,2.50165987015,1,29
6253,177,Sklar_Hebrew_neutral,50,1,-0.2,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,גלגל שיניים,Hebrew,3.35217285156,1,
6254,178,Sklar,50,1,0.4318181820000001,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,paper clip,Neutral phrase,2.35257697105,1,1009
6255,179,Sklar_Hebrew_negative,80,1,-3.85,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,מצב צמח,Hebrew,2.18817186356,1,
6256,180,Sklar_Hebrew_neutral,80,1,-0.3,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,שמשה קדמית,Hebrew,3.57191801071,1,
6257,181,Sklar_Hebrew_negative,50,1,2.25,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,פנס בעין,Hebrew,3.74043393135,1,
6258,182,Sklar_Hebrew_negative,80,1,-3.45,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,ריח מהפה,Hebrew,1.61175489426,1,
6259,183,Sklar_Hebrew_negative,80,1,-3.11,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,3,ליל הבדולח,Hebrew,0.929480791092,1,
6260,184,New,50,1,-4.048780488,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,The poacher caught the elephant,Negative sentence,4.56376004219,1,8
6261,185,Sklar_Hebrew_neutral,50,1,-0.3,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,שמשה קדמית,Hebrew,2.21174812317,1,
6262,186,Sklar_Hebrew_neutral,50,1,0.85,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,2,דף שורות,Hebrew,2.12884402275,1,
6263,187,Sklar_Hebrew_negative,80,1,-2.0,39,,,down,2016_Jan_29_1436,CFS popping time,85.0780231037,down,1,,3,בן-כלבה,Hebrew,1.12943696976,1,
6264,188,Sklar_Hebrew_negative,50,1,-3.1,39,,,up,2016_Jan_29_1436,CFS popping time,85.0780231037,up,1,,2,מנוחת עולמים,Hebrew,1.15298700333,1,
